사고다발지역시도시군구,위도,경도,사고다발지역폴리곤정보
경기도 파주시4,37.753187,126.742877,"POLYGON ((126.74467402 37.75318723, 126.7446395 37.7529101, 126.74453726 37.75264362, 126.74437123 37.75239803, 126.7441478 37.75218277, 126.74387554 37.7520061, 126.74356493 37.75187483, 126.74322789 37.751794, 126.74287739 37.7517667, 126.74252688 37.751794, 126.74218985 37.75187483, 126.74187924 37.7520061, 126.74160698 37.75218277, 126.74138355 37.75239803, 126.74121752 37.75264362, 126.74111528 37.7529101, 126.74108076 37.75318723, 126.74111528 37.75346436, 126.74121752 37.75373084, 126.74138355 37.75397642, 126.74160698 37.75419168, 126.74187924 37.75436834, 126.74218985 37.7544996, 126.74252688 37.75458044, 126.74287739 37.75460773, 126.74322789 37.75458044, 126.74356493 37.7544996, 126.74387554 37.75436834, 126.7441478 37.75419168, 126.74437123 37.75397642, 126.74453726 37.75373084, 126.7446395 37.75346436, 126.74467402 37.75318723))"
경기도 파주시5,37.762716,126.795151,"POLYGON ((126.79694791 37.76271627, 126.79691339 37.76243917, 126.79681115 37.76217273, 126.79664513 37.76192717, 126.79642169 37.76171193, 126.79614944 37.7615353, 126.79583882 37.76140404, 126.79550179 37.76132321, 126.79515128 37.76129592, 126.79480078 37.76132321, 126.79446374 37.76140404, 126.79415313 37.7615353, 126.79388087 37.76171193, 126.79365744 37.76192717, 126.79349141 37.76217273, 126.79338917 37.76243917, 126.79335465 37.76271627, 126.79338917 37.76299336, 126.79349141 37.7632598, 126.79365744 37.76350536, 126.79388087 37.76372059, 126.79415313 37.76389722, 126.79446374 37.76402847, 126.79480078 37.7641093, 126.79515128 37.76413659, 126.79550179 37.7641093, 126.79583882 37.76402847, 126.79614944 37.76389722, 126.79642169 37.76372059, 126.79664513 37.76350536, 126.79681115 37.7632598, 126.79691339 37.76299336, 126.79694791 37.76271627))"
경기도 안성시1,37.006209,127.267544,"POLYGON ((127.2693404 37.0062088, 127.26930588 37.00592889, 127.26920364 37.00565975, 127.26903761 37.0054117, 127.26881418 37.00519428, 127.26854192 37.00501585, 127.26823131 37.00488326, 127.26789427 37.00480162, 127.26754377 37.00477405, 127.26719326 37.00480162, 127.26685623 37.00488326, 127.26654561 37.00501585, 127.26627336 37.00519428, 127.26604993 37.0054117, 127.2658839 37.00565975, 127.26578166 37.00592889, 127.26574714 37.0062088, 127.26578166 37.0064887, 127.2658839 37.00675784, 127.26604993 37.00700589, 127.26627336 37.0072233, 127.26654561 37.00740173, 127.26685623 37.00753431, 127.26719326 37.00761595, 127.26754377 37.00764352, 127.26789427 37.00761595, 127.26823131 37.00753431, 127.26854192 37.00740173, 127.26881418 37.0072233, 127.26903761 37.00700589, 127.26920364 37.00675784, 127.26930588 37.0064887, 127.2693404 37.0062088))"
경기도 김포시1,37.69164,126.598561,"POLYGON ((126.60035783 37.69164015, 126.6003233 37.69136279, 126.60022107 37.69109608, 126.60005504 37.69085029, 126.59983161 37.69063485, 126.59955935 37.69045804, 126.59924874 37.69032666, 126.5989117 37.69024575, 126.5985612 37.69021844, 126.59821069 37.69024575, 126.59787366 37.69032666, 126.59756304 37.69045804, 126.59729079 37.69063485, 126.59706735 37.69085029, 126.59690133 37.69109608, 126.59679909 37.69136279, 126.59676457 37.69164015, 126.59679909 37.6919175, 126.59690133 37.6921842, 126.59706735 37.69242999, 126.59729079 37.69264543, 126.59756304 37.69282223, 126.59787366 37.69295361, 126.59821069 37.69303451, 126.5985612 37.69306183, 126.5989117 37.69303451, 126.59924874 37.69295361, 126.59955935 37.69282223, 126.59983161 37.69264543, 126.60005504 37.69242999, 126.60022107 37.6921842, 126.6003233 37.6919175, 126.60035783 37.69164015))"
경기도 김포시2,37.599955,126.771666,"POLYGON ((126.77346298 37.59995481, 126.77342846 37.59967711, 126.77332622 37.59941007, 126.77316019 37.59916398, 126.77293676 37.59894827, 126.77266451 37.59877124, 126.77235389 37.5986397, 126.77201686 37.59855869, 126.77166635 37.59853134, 126.77131585 37.59855869, 126.77097881 37.5986397, 126.7706682 37.59877124, 126.77039594 37.59894827, 126.77017251 37.59916398, 126.77000648 37.59941007, 126.76990424 37.59967711, 126.76986972 37.59995481, 126.76990424 37.60023251, 126.77000648 37.60049954, 126.77017251 37.60074563, 126.77039594 37.60096133, 126.7706682 37.60113836, 126.77097881 37.6012699, 126.77131585 37.6013509, 126.77166635 37.60137825, 126.77201686 37.6013509, 126.77235389 37.6012699, 126.77266451 37.60113836, 126.77293676 37.60096133, 126.77316019 37.60074563, 126.77332622 37.60049954, 126.77342846 37.60023251, 126.77346298 37.59995481))"
경기도 김포시3,37.644639,126.629192,"POLYGON ((126.63098894 37.64463874, 126.63095442 37.64436121, 126.63085218 37.64409434, 126.63068616 37.64384839, 126.63046272 37.64363281, 126.63019047 37.64345589, 126.62987985 37.64332442, 126.62954282 37.64324347, 126.62919231 37.64321613, 126.62884181 37.64324347, 126.62850477 37.64332442, 126.62819416 37.64345589, 126.6279219 37.64363281, 126.62769847 37.64384839, 126.62753244 37.64409434, 126.6274302 37.64436121, 126.62739568 37.64463874, 126.6274302 37.64491628, 126.62753244 37.64518314, 126.62769847 37.64542909, 126.6279219 37.64564466, 126.62819416 37.64582158, 126.62850477 37.64595304, 126.62884181 37.64603399, 126.62919231 37.64606133, 126.62954282 37.64603399, 126.62987985 37.64595304, 126.63019047 37.64582158, 126.63046272 37.64564466, 126.63068616 37.64542909, 126.63085218 37.64518314, 126.63095442 37.64491628, 126.63098894 37.64463874))"
경기도 화성시1,37.131558,126.908141,"POLYGON ((126.90993773 37.13155824, 126.90990321 37.1312788, 126.90980097 37.13101009, 126.90963495 37.13076245, 126.90941151 37.13054539, 126.90913926 37.13036726, 126.90882864 37.13023489, 126.90849161 37.13015338, 126.9081411 37.13012586, 126.9077906 37.13015338, 126.90745356 37.13023489, 126.90714295 37.13036726, 126.90687069 37.13054539, 126.90664726 37.13076245, 126.90648123 37.13101009, 126.90637899 37.1312788, 126.90634447 37.13155824, 126.90637899 37.13183768, 126.90648123 37.13210638, 126.90664726 37.13235401, 126.90687069 37.13257107, 126.90714295 37.1327492, 126.90745356 37.13288156, 126.9077906 37.13296307, 126.9081411 37.13299059, 126.90849161 37.13296307, 126.90882864 37.13288156, 126.90913926 37.1327492, 126.90941151 37.13257107, 126.90963495 37.13235401, 126.90980097 37.13210638, 126.90990321 37.13183768, 126.90993773 37.13155824))"
경기도 광주시1,37.409658,127.258284,"POLYGON ((127.26008092 37.40965773, 127.2600464 37.40937932, 127.25994416 37.4091116, 127.25977814 37.40886488, 127.2595547 37.40864862, 127.25928245 37.40847114, 127.25897183 37.40833926, 127.2586348 37.40825805, 127.25828429 37.40823063, 127.25793379 37.40825805, 127.25759675 37.40833926, 127.25728614 37.40847114, 127.25701388 37.40864862, 127.25679045 37.40886488, 127.25662442 37.4091116, 127.25652218 37.40937932, 127.25648766 37.40965773, 127.25652218 37.40993614, 127.25662442 37.41020385, 127.25679045 37.41045057, 127.25701388 37.41066682, 127.25728614 37.4108443, 127.25759675 37.41097617, 127.25793379 37.41105738, 127.25828429 37.4110848, 127.2586348 37.41105738, 127.25897183 37.41097617, 127.25928245 37.4108443, 127.2595547 37.41066682, 127.25977814 37.41045057, 127.25994416 37.41020385, 127.2600464 37.40993614, 127.26008092 37.40965773))"
경기도 광주시2,37.42767,127.241677,"POLYGON ((127.24347371 37.42766977, 127.24343919 37.42739142, 127.24333695 37.42712377, 127.24317093 37.42687711, 127.24294749 37.4266609, 127.24267524 37.42648346, 127.24236462 37.42635162, 127.24202759 37.42627042, 127.24167708 37.42624301, 127.24132658 37.42627042, 127.24098954 37.42635162, 127.24067893 37.42648346, 127.24040667 37.4266609, 127.24018324 37.42687711, 127.24001721 37.42712377, 127.23991497 37.42739142, 127.23988045 37.42766977, 127.23991497 37.42794811, 127.24001721 37.42821575, 127.24018324 37.42846242, 127.24040667 37.42867862, 127.24067893 37.42885605, 127.24098954 37.42898789, 127.24132658 37.42906908, 127.24167708 37.42909649, 127.24202759 37.42906908, 127.24236462 37.42898789, 127.24267524 37.42885605, 127.24294749 37.42867862, 127.24317093 37.42846242, 127.24333695 37.42821575, 127.24343919 37.42794811, 127.24347371 37.42766977))"
경기도 평택시4,36.998218,127.084562,"POLYGON ((127.08635866 36.99821779, 127.08632414 36.99793785, 127.0862219 36.99766868, 127.08605587 36.9974206, 127.08583244 36.99720316, 127.08556018 36.99702471, 127.08524957 36.99689211, 127.08491253 36.99681046, 127.08456203 36.99678289, 127.08421152 36.99681046, 127.08387449 36.99689211, 127.08356387 36.99702471, 127.08329162 36.99720316, 127.08306818 36.9974206, 127.08290216 36.99766868, 127.08279992 36.99793785, 127.0827654 36.99821779, 127.08279992 36.99849772, 127.08290216 36.99876689, 127.08306818 36.99901496, 127.08329162 36.9992324, 127.08356387 36.99941084, 127.08387449 36.99954344, 127.08421152 36.99962509, 127.08456203 36.99965266, 127.08491253 36.99962509, 127.08524957 36.99954344, 127.08556018 36.99941084, 127.08583244 36.9992324, 127.08605587 36.99901496, 127.0862219 36.99876689, 127.08632414 36.99849772, 127.08635866 36.99821779))"
경기도 평택시5,37.06583,127.063835,"POLYGON ((127.06563132 37.06583018, 127.06559679 37.0655505, 127.06549455 37.06528156, 127.06532853 37.06503371, 127.06510509 37.06481646, 127.06483284 37.06463817, 127.06452223 37.06450569, 127.06418519 37.06442411, 127.06383468 37.06439656, 127.06348418 37.06442411, 127.06314714 37.06450569, 127.06283653 37.06463817, 127.06256427 37.06481646, 127.06234084 37.06503371, 127.06217481 37.06528156, 127.06207258 37.0655505, 127.06203805 37.06583018, 127.06207258 37.06610987, 127.06217481 37.0663788, 127.06234084 37.06662665, 127.06256427 37.06684389, 127.06283653 37.06702218, 127.06314714 37.06715465, 127.06348418 37.06723623, 127.06383468 37.06726378, 127.06418519 37.06723623, 127.06452223 37.06715465, 127.06483284 37.06702218, 127.06510509 37.06684389, 127.06532853 37.06662665, 127.06549455 37.0663788, 127.06559679 37.06610987, 127.06563132 37.06583018))"
경기도 평택시6,37.076796,127.057977,"POLYGON ((127.05977348 37.07679593, 127.05973896 37.07651629, 127.05963672 37.07624739, 127.05947069 37.07599957, 127.05924726 37.07578235, 127.058975 37.07560409, 127.05866439 37.07547163, 127.05832735 37.07539006, 127.05797685 37.07536251, 127.05762634 37.07539006, 127.05728931 37.07547163, 127.0569787 37.07560409, 127.05670644 37.07578235, 127.05648301 37.07599957, 127.05631698 37.07624739, 127.05621474 37.07651629, 127.05618022 37.07679593, 127.05621474 37.07707557, 127.05631698 37.07734447, 127.05648301 37.07759228, 127.05670644 37.07780949, 127.0569787 37.07798775, 127.05728931 37.07812021, 127.05762634 37.07820178, 127.05797685 37.07822932, 127.05832735 37.07820178, 127.05866439 37.07812021, 127.058975 37.07798775, 127.05924726 37.07780949, 127.05947069 37.07759228, 127.05963672 37.07734447, 127.05973896 37.07707557, 127.05977348 37.07679593))"
경기도 평택시7,37.079115,127.053812,"POLYGON ((127.05560856 37.07911502, 127.05557404 37.07883539, 127.0554718 37.0785665, 127.05530578 37.07831869, 127.05508234 37.07810148, 127.05481009 37.07792322, 127.05449947 37.07779076, 127.05416244 37.07770919, 127.05381193 37.07768165, 127.05346143 37.07770919, 127.05312439 37.07779076, 127.05281378 37.07792322, 127.05254152 37.07810148, 127.05231809 37.07831869, 127.05215206 37.0785665, 127.05204982 37.07883539, 127.0520153 37.07911502, 127.05204982 37.07939466, 127.05215206 37.07966354, 127.05231809 37.07991135, 127.05254152 37.08012855, 127.05281378 37.08030681, 127.05312439 37.08043926, 127.05346143 37.08052083, 127.05381193 37.08054837, 127.05416244 37.08052083, 127.05449947 37.08043926, 127.05481009 37.08030681, 127.05508234 37.08012855, 127.05530578 37.07991135, 127.0554718 37.07966354, 127.05557404 37.07939466, 127.05560856 37.07911502))"
경기도 평택시8,36.969045,127.062207,"POLYGON ((127.06400352 36.9690454, 127.063969 36.96876536, 127.06386676 36.96849608, 127.06370073 36.96824791, 127.0634773 36.96803039, 127.06320504 36.96785187, 127.06289443 36.96771922, 127.06255739 36.96763753, 127.06220689 36.96760995, 127.06185638 36.96763753, 127.06151935 36.96771922, 127.06120873 36.96785187, 127.06093648 36.96803039, 127.06071305 36.96824791, 127.06054702 36.96849608, 127.06044478 36.96876536, 127.06041026 36.9690454, 127.06044478 36.96932544, 127.06054702 36.96959472, 127.06071305 36.96984288, 127.06093648 36.9700604, 127.06120873 36.97023891, 127.06151935 36.97037156, 127.06185638 36.97045324, 127.06220689 36.97048083, 127.06255739 36.97045324, 127.06289443 36.97037156, 127.06320504 36.97023891, 127.0634773 36.9700604, 127.06370073 36.96984288, 127.06386676 36.96959472, 127.063969 36.96932544, 127.06400352 36.9690454))"
경기도 안산시 단원구1,37.32954,126.790968,"POLYGON ((126.79276471 37.32953998, 126.79273019 37.32926127, 126.79262795 37.32899327, 126.79246192 37.32874628, 126.79223849 37.32852979, 126.79196623 37.32835213, 126.79165562 37.32822011, 126.79131858 37.32813881, 126.79096808 37.32811136, 126.79061757 37.32813881, 126.79028054 37.32822011, 126.78996992 37.32835213, 126.78969767 37.32852979, 126.78947424 37.32874628, 126.78930821 37.32899327, 126.78920597 37.32926127, 126.78917145 37.32953998, 126.78920597 37.32981869, 126.78930821 37.33008668, 126.78947424 37.33033367, 126.78969767 37.33055015, 126.78996992 37.33072782, 126.79028054 37.33085983, 126.79061757 37.33094113, 126.79096808 37.33096858, 126.79131858 37.33094113, 126.79165562 37.33085983, 126.79196623 37.33072782, 126.79223849 37.33055015, 126.79246192 37.33033367, 126.79262795 37.33008668, 126.79273019 37.32981869, 126.79276471 37.32953998))"
경기도 고양시 덕양구1,37.632456,126.834011,"POLYGON ((126.83580782 37.63245562, 126.8357733 37.63217804, 126.83567106 37.63191113, 126.83550503 37.63166513, 126.8352816 37.63144952, 126.83500935 37.63127257, 126.83469873 37.63114109, 126.8343617 37.63106012, 126.83401119 37.63103278, 126.83366069 37.63106012, 126.83332365 37.63114109, 126.83301304 37.63127257, 126.83274078 37.63144952, 126.83251735 37.63166513, 126.83235132 37.63191113, 126.83224908 37.63217804, 126.83221456 37.63245562, 126.83224908 37.6327332, 126.83235132 37.63300011, 126.83251735 37.6332461, 126.83274078 37.63346171, 126.83301304 37.63363865, 126.83332365 37.63377013, 126.83366069 37.6338511, 126.83401119 37.63387844, 126.8343617 37.6338511, 126.83469873 37.63377013, 126.83500935 37.63363865, 126.8352816 37.63346171, 126.83550503 37.6332461, 126.83567106 37.63300011, 126.8357733 37.6327332, 126.83580782 37.63245562))"
경기도 고양시 일산동구1,37.651927,126.777813,"POLYGON ((126.77961005 37.65192716, 126.77957553 37.65164965, 126.77947329 37.65138281, 126.77930727 37.65113688, 126.77908383 37.65092132, 126.77881158 37.65074442, 126.77850096 37.65061297, 126.77816393 37.65053202, 126.77781342 37.65050469, 126.77746292 37.65053202, 126.77712588 37.65061297, 126.77681527 37.65074442, 126.77654301 37.65092132, 126.77631958 37.65113688, 126.77615355 37.65138281, 126.77605131 37.65164965, 126.77601679 37.65192716, 126.77605131 37.65220467, 126.77615355 37.65247151, 126.77631958 37.65271743, 126.77654301 37.65293298, 126.77681527 37.65310988, 126.77712588 37.65324133, 126.77746292 37.65332227, 126.77781342 37.6533496, 126.77816393 37.65332227, 126.77850096 37.65324133, 126.77881158 37.65310988, 126.77908383 37.65293298, 126.77930727 37.65271743, 126.77947329 37.65247151, 126.77957553 37.65220467, 126.77961005 37.65192716))"
경기도 고양시 일산동구2,37.693462,126.7796,"POLYGON ((126.78139651 37.69346199, 126.78136199 37.69318464, 126.78125975 37.69291794, 126.78109372 37.69267215, 126.78087029 37.69245672, 126.78059803 37.69227991, 126.78028742 37.69214853, 126.77995038 37.69206763, 126.77959988 37.69204031, 126.77924937 37.69206763, 126.77891234 37.69214853, 126.77860172 37.69227991, 126.77832947 37.69245672, 126.77810603 37.69267215, 126.77794001 37.69291794, 126.77783777 37.69318464, 126.77780325 37.69346199, 126.77783777 37.69373934, 126.77794001 37.69400603, 126.77810603 37.69425182, 126.77832947 37.69446725, 126.77860172 37.69464405, 126.77891234 37.69477542, 126.77924937 37.69485632, 126.77959988 37.69488364, 126.77995038 37.69485632, 126.78028742 37.69477542, 126.78059803 37.69464405, 126.78087029 37.69446725, 126.78109372 37.69425182, 126.78125975 37.69400603, 126.78136199 37.69373934, 126.78139651 37.69346199))"
경기도 고양시 일산서구1,37.674403,126.751231,"POLYGON ((126.75302752 37.67440263, 126.752993 37.67412521, 126.75289076 37.67385844, 126.75272473 37.67361259, 126.7525013 37.6733971, 126.75222904 37.67322025, 126.75191843 37.67308884, 126.75158139 37.67300791, 126.75123089 37.67298059, 126.75088038 37.67300791, 126.75054335 37.67308884, 126.75023273 37.67322025, 126.74996048 37.6733971, 126.74973704 37.67361259, 126.74957102 37.67385844, 126.74946878 37.67412521, 126.74943426 37.67440263, 126.74946878 37.67468005, 126.74957102 37.67494681, 126.74973704 37.67519266, 126.74996048 37.67540815, 126.75023273 37.67558499, 126.75054335 37.6757164, 126.75088038 37.67579732, 126.75123089 37.67582464, 126.75158139 37.67579732, 126.75191843 37.6757164, 126.75222904 37.67558499, 126.7525013 37.67540815, 126.75272473 37.67519266, 126.75289076 37.67494681, 126.752993 37.67468005, 126.75302752 37.67440263))"
경기도 고양시 일산서구2,37.68626,126.770676,"POLYGON ((126.77247238 37.68625967, 126.77243786 37.68598229, 126.77233562 37.68571557, 126.77216959 37.68546976, 126.77194616 37.6852543, 126.7716739 37.68507748, 126.77136329 37.68494609, 126.77102625 37.68486518, 126.77067575 37.68483786, 126.77032524 37.68486518, 126.76998821 37.68494609, 126.76967759 37.68507748, 126.76940534 37.6852543, 126.76918191 37.68546976, 126.76901588 37.68571557, 126.76891364 37.68598229, 126.76887912 37.68625967, 126.76891364 37.68653705, 126.76901588 37.68680377, 126.76918191 37.68704958, 126.76940534 37.68726503, 126.76967759 37.68744185, 126.76998821 37.68757323, 126.77032524 37.68765414, 126.77067575 37.68768146, 126.77102625 37.68765414, 126.77136329 37.68757323, 126.7716739 37.68744185, 126.77194616 37.68726503, 126.77216959 37.68704958, 126.77233562 37.68680377, 126.77243786 37.68653705, 126.77247238 37.68625967))"
경기도 고양시 일산서구3,37.68957,126.763747,"POLYGON ((126.76554404 37.68956953, 126.76550952 37.68929216, 126.76540728 37.68902545, 126.76524125 37.68877965, 126.76501782 37.6885642, 126.76474556 37.68838739, 126.76443495 37.688256, 126.76409791 37.68817509, 126.76374741 37.68814778, 126.7633969 37.68817509, 126.76305987 37.688256, 126.76274925 37.68838739, 126.762477 37.6885642, 126.76225356 37.68877965, 126.76208754 37.68902545, 126.7619853 37.68929216, 126.76195078 37.68956953, 126.7619853 37.68984689, 126.76208754 37.6901136, 126.76225356 37.6903594, 126.762477 37.69057484, 126.76274925 37.69075165, 126.76305987 37.69088303, 126.7633969 37.69096393, 126.76374741 37.69099125, 126.76409791 37.69096393, 126.76443495 37.69088303, 126.76474556 37.69075165, 126.76501782 37.69057484, 126.76524125 37.6903594, 126.76540728 37.6901136, 126.76550952 37.68984689, 126.76554404 37.68956953))"
경기도 고양시 일산서구4,37.692975,126.773347,"POLYGON ((126.77514405 37.69297513, 126.77510953 37.69269777, 126.77500729 37.69243107, 126.77484126 37.69218528, 126.77461783 37.69196985, 126.77434557 37.69179304, 126.77403496 37.69166166, 126.77369792 37.69158076, 126.77334742 37.69155344, 126.77299691 37.69158076, 126.77265988 37.69166166, 126.77234927 37.69179304, 126.77207701 37.69196985, 126.77185358 37.69218528, 126.77168755 37.69243107, 126.77158531 37.69269777, 126.77155079 37.69297513, 126.77158531 37.69325248, 126.77168755 37.69351917, 126.77185358 37.69376496, 126.77207701 37.69398039, 126.77234927 37.69415719, 126.77265988 37.69428857, 126.77299691 37.69436947, 126.77334742 37.69439678, 126.77369792 37.69436947, 126.77403496 37.69428857, 126.77434557 37.69415719, 126.77461783 37.69398039, 126.77484126 37.69376496, 126.77500729 37.69351917, 126.77510953 37.69325248, 126.77514405 37.69297513))"
경기도 과천시1,37.429155,126.991488,"POLYGON ((126.99328463 37.42915517, 126.99325011 37.42887683, 126.99314787 37.42860919, 126.99298184 37.42836252, 126.99275841 37.42814632, 126.99248615 37.42796889, 126.99217554 37.42783704, 126.9918385 37.42775585, 126.991488 37.42772844, 126.99113749 37.42775585, 126.99080046 37.42783704, 126.99048984 37.42796889, 126.99021759 37.42814632, 126.98999415 37.42836252, 126.98982813 37.42860919, 126.98972589 37.42887683, 126.98969137 37.42915517, 126.98972589 37.4294335, 126.98982813 37.42970115, 126.98999415 37.4299478, 126.99021759 37.430164, 126.99048984 37.43034143, 126.99080046 37.43047327, 126.99113749 37.43055445, 126.991488 37.43058187, 126.9918385 37.43055445, 126.99217554 37.43047327, 126.99248615 37.43034143, 126.99275841 37.430164, 126.99298184 37.4299478, 126.99314787 37.42970115, 126.99325011 37.4294335, 126.99328463 37.42915517))"
경기도 구리시1,37.592268,127.139392,"POLYGON ((127.14118818 37.59226825, 127.14115366 37.59199051, 127.14105142 37.59172346, 127.1408854 37.59147733, 127.14066196 37.5912616, 127.14038971 37.59108456, 127.14007909 37.590953, 127.13974206 37.59087199, 127.13939155 37.59084463, 127.13904105 37.59087199, 127.13870401 37.590953, 127.1383934 37.59108456, 127.13812114 37.5912616, 127.13789771 37.59147733, 127.13773168 37.59172346, 127.13762944 37.59199051, 127.13759492 37.59226825, 127.13762944 37.59254598, 127.13773168 37.59281303, 127.13789771 37.59305915, 127.13812114 37.59327488, 127.1383934 37.59345192, 127.13870401 37.59358347, 127.13904105 37.59366448, 127.13939155 37.59369183, 127.13974206 37.59366448, 127.14007909 37.59358347, 127.14038971 37.59345192, 127.14066196 37.59327488, 127.1408854 37.59305915, 127.14105142 37.59281303, 127.14115366 37.59254598, 127.14118818 37.59226825))"
경기도 구리시2,37.602943,127.143169,"POLYGON ((127.14496587 37.60294266, 127.14493134 37.60266497, 127.14482911 37.60239795, 127.14466308 37.60215186, 127.14443964 37.60193616, 127.14416739 37.60175914, 127.14385678 37.60162761, 127.14351974 37.60154661, 127.14316923 37.60151925, 127.14281873 37.60154661, 127.14248169 37.60162761, 127.14217108 37.60175914, 127.14189883 37.60193616, 127.14167539 37.60215186, 127.14150936 37.60239795, 127.14140713 37.60266497, 127.1413726 37.60294266, 127.14140713 37.60322035, 127.14150936 37.60348737, 127.14167539 37.60373346, 127.14189883 37.60394915, 127.14217108 37.60412616, 127.14248169 37.6042577, 127.14281873 37.6043387, 127.14316923 37.60436605, 127.14351974 37.6043387, 127.14385678 37.6042577, 127.14416739 37.60412616, 127.14443964 37.60394915, 127.14466308 37.60373346, 127.14482911 37.60348737, 127.14493134 37.60322035, 127.14496587 37.60294266))"
대전광역시 유성구1,36.353293,127.338572,"POLYGON ((127.34036816 36.3532926, 127.34033364 36.35301031, 127.3402314 36.35273887, 127.34006537 36.35248871, 127.33984194 36.35226944, 127.33956968 36.35208949, 127.33925907 36.35195577, 127.33892203 36.35187343, 127.33857153 36.35184562, 127.33822102 36.35187343, 127.33788399 36.35195577, 127.33757337 36.35208949, 127.33730112 36.35226944, 127.33707768 36.35248871, 127.33691166 36.35273887, 127.33680942 36.35301031, 127.3367749 36.3532926, 127.33680942 36.35357489, 127.33691166 36.35384633, 127.33707768 36.35409649, 127.33730112 36.35431576, 127.33757337 36.3544957, 127.33788399 36.35462941, 127.33822102 36.35471175, 127.33857153 36.35473956, 127.33892203 36.35471175, 127.33925907 36.35462941, 127.33956968 36.3544957, 127.33984194 36.35431576, 127.34006537 36.35409649, 127.3402314 36.35384633, 127.34033364 36.35357489, 127.34036816 36.3532926))"
울산광역시 중구1,35.554783,129.318839,"POLYGON ((129.32063541 35.55478261, 129.32060089 35.55449745, 129.32049865 35.55422325, 129.32033262 35.55397055, 129.32010919 35.55374905, 129.31983693 35.55356727, 129.31952632 35.5534322, 129.31918928 35.55334902, 129.31883878 35.55332093, 129.31848827 35.55334902, 129.31815124 35.5534322, 129.31784063 35.55356727, 129.31756837 35.55374905, 129.31734494 35.55397055, 129.31717891 35.55422325, 129.31707667 35.55449745, 129.31704215 35.55478261, 129.31707667 35.55506777, 129.31717891 35.55534196, 129.31734494 35.55559467, 129.31756837 35.55581616, 129.31784063 35.55599793, 129.31815124 35.556133, 129.31848827 35.55621618, 129.31883878 35.55624426, 129.31918928 35.55621618, 129.31952632 35.556133, 129.31983693 35.55599793, 129.32010919 35.55581616, 129.32033262 35.55559467, 129.32049865 35.55534196, 129.32060089 35.55506777, 129.32063541 35.55478261))"
울산광역시 중구2,35.556967,129.329986,"POLYGON ((129.3317821 35.55696722, 129.33174758 35.55668207, 129.33164534 35.55640787, 129.33147932 35.55615518, 129.33125588 35.55593368, 129.33098363 35.55575191, 129.33067301 35.55561684, 129.33033598 35.55553366, 129.32998547 35.55550558, 129.32963497 35.55553366, 129.32929793 35.55561684, 129.32898732 35.55575191, 129.32871506 35.55593368, 129.32849163 35.55615518, 129.3283256 35.55640787, 129.32822336 35.55668207, 129.32818884 35.55696722, 129.32822336 35.55725236, 129.3283256 35.55752655, 129.32849163 35.55777925, 129.32871506 35.55800074, 129.32898732 35.55818251, 129.32929793 35.55831757, 129.32963497 35.55840075, 129.32998547 35.55842883, 129.33033598 35.55840075, 129.33067301 35.55831757, 129.33098363 35.55818251, 129.33125588 35.55800074, 129.33147932 35.55777925, 129.33164534 35.55752655, 129.33174758 35.55725236, 129.3317821 35.55696722))"
울산광역시 중구3,35.570742,129.346065,"POLYGON ((129.34786165 35.57074177, 129.34782713 35.57045667, 129.34772489 35.57018253, 129.34755886 35.56992987, 129.34733543 35.56970842, 129.34706317 35.56952667, 129.34675256 35.56939163, 129.34641552 35.56930846, 129.34606502 35.56928038, 129.34571451 35.56930846, 129.34537748 35.56939163, 129.34506686 35.56952667, 129.34479461 35.56970842, 129.34457117 35.56992987, 129.34440515 35.57018253, 129.34430291 35.57045667, 129.34426839 35.57074177, 129.34430291 35.57102687, 129.34440515 35.57130101, 129.34457117 35.57155366, 129.34479461 35.57177511, 129.34506686 35.57195685, 129.34537748 35.5720919, 129.34571451 35.57217506, 129.34606502 35.57220313, 129.34641552 35.57217506, 129.34675256 35.5720919, 129.34706317 35.57195685, 129.34733543 35.57177511, 129.34755886 35.57155366, 129.34772489 35.57130101, 129.34782713 35.57102687, 129.34786165 35.57074177))"
울산광역시 남구1,35.527544,129.321498,"POLYGON ((129.32329467 35.52754414, 129.32326015 35.52725889, 129.32315791 35.52698459, 129.32299188 35.5267318, 129.32276845 35.52651023, 129.32249619 35.52632839, 129.32218558 35.52619327, 129.32184854 35.52611006, 129.32149804 35.52608197, 129.32114753 35.52611006, 129.3208105 35.52619327, 129.32049989 35.52632839, 129.32022763 35.52651023, 129.3200042 35.5267318, 129.31983817 35.52698459, 129.31973593 35.52725889, 129.31970141 35.52754414, 129.31973593 35.5278294, 129.31983817 35.52810369, 129.3200042 35.52835647, 129.32022763 35.52857804, 129.32049989 35.52875988, 129.3208105 35.52889499, 129.32114753 35.5289782, 129.32149804 35.52900629, 129.32184854 35.5289782, 129.32218558 35.52889499, 129.32249619 35.52875988, 129.32276845 35.52857804, 129.32299188 35.52835647, 129.32315791 35.52810369, 129.32326015 35.5278294, 129.32329467 35.52754414))"
